dateChecked,timeChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,checkMinSmall,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta,correcEarliestDelta,dateToday,dateByTomorrow,dateWithin3days,dateWithin7days,dateWithin14days,dateWithin30days,anyday,Time of day,Has appointments/100,Has appointments,Has appointments (14 days)
2021-09-15 00:00:00;11:30:00;11;30;2;15;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-16 00:00:00;11:30:00;11;30;3;16;;2;2021-11-11 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-17 00:00:00;11:30:00;11;30;4;17;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-18 00:00:00;11:30:00;11;30;5;18;;1;2021-11-17 00:00:00;60;60;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-19 00:00:00;11:30:00;11;30;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:30:00;11;30;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:30:00;11;30;1;21;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-22 00:00:00;11:30:00;11;30;2;22;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-23 00:00:00;11:30:00;11;30;3;23;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-24 00:00:00;11:30:00;11;30;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:30:00;11;30;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:30:00;11;30;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:30:00;11;30;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:30:00;11;30;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:30:00;11;30;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:30:00;11;30;3;30;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-01 00:00:00;11:30:00;11;30;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:30:00;11;30;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:30:00;11;30;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:30:00;11;30;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:30:00;11;30;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:30:00;11;30;2;6;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-07 00:00:00;11:30:00;11;30;3;7;;5;2021-11-01 00:00:00;25;25;0;0;0;0;0;1;1;00:00;1;100;0
2021-10-08 00:00:00;11:30:00;11;30;4;8;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-09 00:00:00;11:30:00;11;30;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:30:00;11;30;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:30:00;11;30;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:32:00;11;32;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:32:00;11;32;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:32:00;11;32;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:32:00;11;32;2;15;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-16 00:00:00;11:32:00;11;32;3;16;;3;2021-09-16 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-17 00:00:00;11:32:00;11;32;4;17;;2;2021-09-17 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-18 00:00:00;11:32:00;11;32;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:32:00;11;32;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:32:00;11;32;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:32:00;11;32;1;21;;1;2021-11-17 00:00:00;57;57;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-22 00:00:00;11:32:00;11;32;2;22;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-23 00:00:00;11:32:00;11;32;3;23;;1;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:32:00;11;32;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:32:00;11;32;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:32:00;11;32;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:32:00;11;32;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:32:00;11;32;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:32:00;11;32;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:32:00;11;32;3;30;;1;2021-11-25 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-01 00:00:00;11:32:00;11;32;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:32:00;11;32;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:32:00;11;32;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:32:00;11;32;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:32:00;11;32;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:32:00;11;32;2;6;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-07 00:00:00;11:32:00;11;32;3;7;;11;2021-10-28 00:00:00;21;21;0;0;0;0;0;1;1;00:00;1;100;0
2021-10-08 00:00:00;11:32:00;11;32;4;8;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-09 00:00:00;11:32:00;11;32;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:32:00;11;32;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:32:00;11;32;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:34:00;11;34;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:34:00;11;34;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:34:00;11;34;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:34:00;11;34;2;15;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-16 00:00:00;11:34:00;11;34;3;16;;1;2021-11-11 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-17 00:00:00;11:34:00;11;34;4;17;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-18 00:00:00;11:34:00;11;34;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:34:00;11;34;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:34:00;11;34;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:34:00;11;34;1;21;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-22 00:00:00;11:34:00;11;34;2;22;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-23 00:00:00;11:34:00;11;34;3;23;;1;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:34:00;11;34;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:34:00;11;34;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:34:00;11;34;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:34:00;11;34;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:34:00;11;34;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:34:00;11;34;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:34:00;11;34;3;30;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-01 00:00:00;11:34:00;11;34;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:34:00;11;34;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:34:00;11;34;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:34:00;11;34;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:34:00;11;34;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:34:00;11;34;2;6;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-07 00:00:00;11:34:00;11;34;3;7;;7;2021-11-02 00:00:00;26;26;0;0;0;0;0;1;1;00:00;1;100;0
2021-10-08 00:00:00;11:34:00;11;34;4;8;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-09 00:00:00;11:34:00;11;34;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:34:00;11;34;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:34:00;11;34;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:36:00;11;36;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:36:00;11;36;0;13;;3;2021-10-25 00:00:00;42;42;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-14 00:00:00;11:36:00;11;36;1;14;;3;2021-10-26 00:00:00;42;42;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-15 00:00:00;11:36:00;11;36;2;15;;4;2021-10-13 00:00:00;28;28;0;0;0;0;0;1;1;00:00;1;100;0
2021-09-16 00:00:00;11:36:00;11;36;3;16;;2;2021-11-11 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-17 00:00:00;11:36:00;11;36;4;17;;2;2021-09-17 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-18 00:00:00;11:36:00;11;36;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:36:00;11;36;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:36:00;11;36;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:36:00;11;36;1;21;;10;2021-09-23 00:00:00;2;2;0;0;1;1;1;1;1;00:00;1;100;100
2021-09-22 00:00:00;11:36:00;11;36;2;22;;4;2021-10-20 00:00:00;28;28;0;0;0;0;0;1;1;00:00;1;100;0
2021-09-23 00:00:00;11:36:00;11;36;3;23;;2;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:36:00;11;36;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:36:00;11;36;5;25;;1;2021-11-24 00:00:00;60;60;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-26 00:00:00;11:36:00;11;36;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:36:00;11;36;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:36:00;11;36;1;28;;1;2021-09-28 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-29 00:00:00;11:36:00;11;36;2;29;;2;2021-10-27 00:00:00;28;28;0;0;0;0;0;1;1;00:00;1;100;0
2021-09-30 00:00:00;11:36:00;11;36;3;30;;2;2021-09-30 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-10-01 00:00:00;11:36:00;11;36;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:36:00;11;36;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:36:00;11;36;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:36:00;11;36;0;4;;1;2021-12-03 00:00:00;60;60;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-05 00:00:00;11:36:00;11;36;1;5;;1;2021-10-05 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-10-06 00:00:00;11:36:00;11;36;2;6;;2;2021-11-03 00:00:00;28;28;0;0;0;0;0;1;1;00:00;1;100;0
2021-10-07 00:00:00;11:36:00;11;36;3;7;;18;2021-10-12 00:00:00;5;5;0;0;0;1;1;1;1;00:00;1;100;100
2021-10-08 00:00:00;11:36:00;11;36;4;8;;1;2021-12-03 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-09 00:00:00;11:36:00;11;36;5;9;;1;2021-12-08 00:00:00;60;60;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-10 00:00:00;11:36:00;11;36;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:36:00;11;36;0;11;;1;2021-10-11 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-12 00:00:00;11:38:00;11;38;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:38:00;11;38;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:38:00;11;38;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:38:00;11;38;2;15;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-16 00:00:00;11:38:00;11;38;3;16;;1;2021-11-11 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-17 00:00:00;11:38:00;11;38;4;17;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-18 00:00:00;11:38:00;11;38;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:38:00;11;38;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:38:00;11;38;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:38:00;11;38;1;21;;5;2021-09-29 00:00:00;8;8;0;0;0;0;1;1;1;00:00;1;100;100
2021-09-22 00:00:00;11:38:00;11;38;2;22;;1;2021-10-20 00:00:00;28;28;0;0;0;0;0;1;1;00:00;1;100;0
2021-09-23 00:00:00;11:38:00;11;38;3;23;;1;2021-11-22 00:00:00;60;60;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:38:00;11;38;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:38:00;11;38;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:38:00;11;38;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:38:00;11;38;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:38:00;11;38;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:38:00;11;38;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:38:00;11;38;3;30;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-01 00:00:00;11:38:00;11;38;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:38:00;11;38;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:38:00;11;38;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:38:00;11;38;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:38:00;11;38;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:38:00;11;38;2;6;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-07 00:00:00;11:38:00;11;38;3;7;;1;2021-12-02 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-08 00:00:00;11:38:00;11;38;4;8;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-09 00:00:00;11:38:00;11;38;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:38:00;11;38;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:38:00;11;38;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:40:00;11;40;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:40:00;11;40;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:40:00;11;40;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:40:00;11;40;2;15;;1;2021-11-10 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-16 00:00:00;11:40:00;11;40;3;16;;1;2021-11-11 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-17 00:00:00;11:40:00;11;40;4;17;;1;2021-11-12 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-18 00:00:00;11:40:00;11;40;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:40:00;11;40;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:40:00;11;40;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:40:00;11;40;1;21;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-22 00:00:00;11:40:00;11;40;2;22;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-23 00:00:00;11:40:00;11;40;3;23;;1;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:40:00;11;40;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:40:00;11;40;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:40:00;11;40;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:40:00;11;40;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:40:00;11;40;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:40:00;11;40;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:40:00;11;40;3;30;;1;2021-11-25 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-01 00:00:00;11:40:00;11;40;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:40:00;11;40;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:40:00;11;40;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:40:00;11;40;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:40:00;11;40;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:40:00;11;40;2;6;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-07 00:00:00;11:40:00;11;40;3;7;;1;2021-12-02 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-08 00:00:00;11:40:00;11;40;4;8;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-09 00:00:00;11:40:00;11;40;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:40:00;11;40;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:40:00;11;40;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:42:00;11;42;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:42:00;11;42;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:42:00;11;42;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:42:00;11;42;2;15;;1;2021-11-10 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-16 00:00:00;11:42:00;11;42;3;16;;2;2021-09-16 00:00:00;0;0;1;1;1;1;1;1;1;00:00;1;100;100
2021-09-17 00:00:00;11:42:00;11;42;4;17;;1;2021-11-12 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-18 00:00:00;11:42:00;11;42;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:42:00;11;42;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:42:00;11;42;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:42:00;11;42;1;21;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-22 00:00:00;11:42:00;11;42;2;22;;2;2021-11-15 00:00:00;54;54;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-23 00:00:00;11:42:00;11;42;3;23;;1;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:42:00;11;42;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:42:00;11;42;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:42:00;11;42;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:42:00;11;42;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:42:00;11;42;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:42:00;11;42;2;29;;1;2021-11-24 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-30 00:00:00;11:42:00;11;42;3;30;;1;2021-11-25 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-01 00:00:00;11:42:00;11;42;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:42:00;11;42;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-03 00:00:00;11:42:00;11;42;6;3;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-04 00:00:00;11:42:00;11;42;0;4;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-05 00:00:00;11:42:00;11;42;1;5;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-06 00:00:00;11:42:00;11;42;2;6;;1;2021-12-01 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-07 00:00:00;11:42:00;11;42;3;7;;1;2021-12-02 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-08 00:00:00;11:42:00;11;42;4;8;;1;2021-12-03 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-09 00:00:00;11:42:00;11;42;5;9;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-10 00:00:00;11:42:00;11;42;6;10;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-11 00:00:00;11:42:00;11;42;0;11;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-12 00:00:00;11:44:00;11;44;6;12;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-13 00:00:00;11:44:00;11;44;0;13;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-14 00:00:00;11:44:00;11;44;1;14;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-15 00:00:00;11:44:00;11;44;2;15;;1;2021-11-10 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-16 00:00:00;11:44:00;11;44;3;16;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-17 00:00:00;11:44:00;11;44;4;17;;1;2021-11-12 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-18 00:00:00;11:44:00;11;44;5;18;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-19 00:00:00;11:44:00;11;44;6;19;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-20 00:00:00;11:44:00;11;44;0;20;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-21 00:00:00;11:44:00;11;44;1;21;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-22 00:00:00;11:44:00;11;44;2;22;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-23 00:00:00;11:44:00;11;44;3;23;;1;2021-11-18 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-09-24 00:00:00;11:44:00;11;44;4;24;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-25 00:00:00;11:44:00;11;44;5;25;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-26 00:00:00;11:44:00;11;44;6;26;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-27 00:00:00;11:44:00;11;44;0;27;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-28 00:00:00;11:44:00;11;44;1;28;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-29 00:00:00;11:44:00;11;44;2;29;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-09-30 00:00:00;11:44:00;11;44;3;30;;1;2021-11-25 00:00:00;56;56;0;0;0;0;0;0;1;00:00;1;100;0
2021-10-01 00:00:00;11:44:00;11;44;4;1;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
2021-10-02 00:00:00;11:44:00;11;44;5;2;;0;;;;0;0;0;0;0;0;0;00:00;0;0;0
